Set_ID,Name,Year,Theme,Theme_Group,Subtheme,Category,Packaging,Num_Instructions,Availability,Pieces,Minifigures,Owned,Rating,USD_MSRP,Total_Quantity,Current_Price
66180-1,Bonus/Value Pack,2005,City,Modern day,Product Collection,Collection,{Not specified},0,{Not specified},126,,15,0,,,
66182-1,Bonus/Value Pack,2005,City,Modern day,Product Collection,Collection,{Not specified},0,{Not specified},335,,17,0,,,
66183-1,Bonus/Value Pack,2005,City,Modern day,Product Collection,Collection,{Not specified},0,{Not specified},185,,15,0,,,
66185-1,Bonus/Value Pack,2005,City,Modern day,Product Collection,Collection,{Not specified},0,{Not specified},126,,15,0,,,
66190-1,Bonus/Value Pack,2005,City,Modern day,Product Collection,Collection,{Not specified},0,{Not specified},208,,14,0,,,
66244-1,Bonus/Value Pack,2005,City,Modern day,Product Collection,Collection,{Not specified},0,{Not specified},87,,15,0,,,
66245-1,Bonus/Value Pack,2005,City,Modern day,Product Collection,Collection,{Not specified},0,{Not specified},99,,15,0,,,
66249-1,Bonus/Value Pack,2005,City,Modern day,Product Collection,Collection,{Not specified},0,{Not specified},87,,15,0,,,
850352-3,Snowtrooper,2005,Gear,Miscellaneous,Key Chains/Star Wars,Gear,{Not specified},0,{Not specified},,,27,0,,,
850353-2,Darth Vader,2005,Gear,Miscellaneous,Key Chains/Star Wars,Gear,{Not specified},0,{Not specified},,,30,0,,,
850354-1,Yoda,2005,Gear,Miscellaneous,Key Chains/Star Wars,Gear,{Not specified},0,{Not specified},,,225,0,,,
851036-1,Ghost Key Chain,2005,Gear,Miscellaneous,Key Chains/Castle,Gear,{Not specified},0,{Not specified},,,114,0,,,
851091-1,R2-D2,2005,Gear,Miscellaneous,Key Chains/Star Wars,Gear,{Not specified},0,{Not specified},,,526,0,4.99,,
851210-1,Lord Vladek Sword,2005,Gear,Miscellaneous,Role-play toys,Gear,{Not specified},0,{Not specified},,,35,0,,,
851211-1,Lord Jayko Sword,2005,Gear,Miscellaneous,Role-play toys,Gear,{Not specified},0,{Not specified},,,40,0,,,
851212-1,Lord Jayko Shield,2005,Gear,Miscellaneous,Role-play toys,Gear,{Not specified},0,{Not specified},,,32,0,,,
851213-1,Lord Vladek Shield,2005,Gear,Miscellaneous,Role-play toys,Gear,{Not specified},0,{Not specified},,,36,0,,,
851461-1,Obi-Wan Kenobi,2005,Gear,Miscellaneous,Key Chains/Star Wars,Gear,{Not specified},0,{Not specified},,,50,0,,,
851499-1,Knights' Kingdom Chess Set,2005,Gear,Miscellaneous,Board Games,Gear,{Not specified},0,{Not specified},,24,578,0,,3,195
4227848-1,Hermione Key Chain,2005,Gear,Miscellaneous,Key Chains/Harry Potter,Gear,{Not specified},0,{Not specified},,,56,0,,,
4227857-1,Hagrid Key Chain,2005,Gear,Miscellaneous,Key Chains/Harry Potter,Gear,{Not specified},0,{Not specified},,,71,0,,,
4250349-1,Knights' Kingdom Watch,2005,Gear,Miscellaneous,Watches/Clocks,Gear,{Not specified},0,{Not specified},,,50,0,,,
4271003-1,Toa Hordika Watch,2005,Gear,Miscellaneous,Watches/Clocks,Gear,{Not specified},0,{Not specified},,,15,0,,,
4271170-1,Yoda Carabiner Pen,2005,Gear,Miscellaneous,Pens,Gear,{Not specified},0,{Not specified},,,40,0,,,
4271174-1,R2-D2 Carabiner Pen,2005,Gear,Miscellaneous,Pens,Gear,{Not specified},0,{Not specified},,,39,0,,,
4271396-1,Heart Carabiner Pen,2005,Gear,Miscellaneous,Pens,Gear,{Not specified},0,{Not specified},,,13,0,,,
4277206-1,Letters & Keyring,2005,Clikits,Girls,,Extended,{Not specified},0,{Not specified},70,,14,0,,0,
4277613-1,Kitchen Timer,2005,Gear,Miscellaneous,Housewares,Gear,{Not specified},0,{Not specified},,,106,0,7.99,,
4277645-1,Ice Bricks,2005,Gear,Miscellaneous,Housewares,Gear,{Not specified},0,{Not specified},,,180,0,,,
4285957-1,Santa Carabiner Pen,2005,Gear,Miscellaneous,Pens,Gear,{Not specified},0,{Not specified},,,25,0,,,
4285968-1,Dirt Crusher Transformation Kit,2005,Racers,Racing,Outdoor RC,Extended,Blister pack,0,LEGO exclusive,48,,24,0,,0,
4285969-1,Dirt Crusher Transformation Kit,2005,Racers,Racing,Outdoor RC,Extended,Blister pack,0,LEGO exclusive,48,,26,0,,0,
4285970-1,Dirt Crusher Transformation Kit,2005,Racers,Racing,Outdoor RC,Extended,Blister pack,0,LEGO exclusive,48,,19,0,,0,
4286013-1,Dirt Crusher Big Wheels Pack,2005,Racers,Racing,Outdoor RC,Extended,Blister pack,0,LEGO exclusive,10,,25,0,,0,
4286024-1,Dirt Crusher Big Wheels Pack,2005,Racers,Racing,Outdoor RC,Extended,Blister pack,0,LEGO exclusive,10,,29,0,,0,
4286025-1,Dirt Crusher Big Wheels Pack,2005,Racers,Racing,Outdoor RC,Extended,Blister pack,0,LEGO exclusive,10,,17,0,,0,
4286784-1,Dirt Crusher Gearbox with Light,2005,Racers,Racing,Outdoor RC,Extended,Blister pack,0,LEGO exclusive,6,,23,0,,0,
4287082-1,Dirt Crusher Antenna Pack,2005,Racers,Racing,Outdoor RC,Extended,Polybag,0,LEGO exclusive,10,,18,0,,0,
CDB25-1,From the LEGO Vaults CD-Rom,2005,Gear,Miscellaneous,Digital media,Gear,{Not specified},0,{Not specified},,,106,0,,,
DC1-1,Commemorative Limited Edition Batman Announcement ,2005,Batman,Licensed,Promotional,Other,Box,0,Promotional,13,2,64,0,,1,2500
GBA381-1,LEGO Star Wars: The Video Game,2005,Gear,Miscellaneous,Video Games/Game Boy Advance,Gear,{Not specified},0,{Not specified},,,274,2.8,,,
GBA685-1,BIONICLE: Maze of Shadows,2005,Gear,Miscellaneous,Video Games/Game Boy Advance,Gear,{Not specified},0,{Not specified},,,75,0,,,
GC383-1,LEGO Star Wars: The Video Game,2005,Gear,Miscellaneous,Video Games/Gamecube,Gear,{Not specified},0,{Not specified},,,239,0,,,
ISBN9781593270544-1,The Unofficial LEGO Builder's Guide 1st edition,2005,Books,Miscellaneous,No Starch Press,Book,{Not specified},0,{Not specified},,,277,0,,,
K2226-1,CLIKITS Bedcovers Set,2005,Gear,Miscellaneous,Bedding,Gear,{Not specified},0,{Not specified},,,8,0,,,
KCP04-1,Nvidia Female Minifigure Key Chain,2005,Gear,Miscellaneous,Key Chains/Promotional,Gear,None (loose parts),0,Promotional,,,10,0,,,
KCP05-1,Nvidia Male Minifigure Key Chain,2005,Gear,Miscellaneous,Key Chains/Promotional,Gear,None (loose parts),0,Promotional,,,12,0,,,
KP3101-1,Limited Edition Pen Set,2005,Gear,Miscellaneous,Pens,Gear,{Not specified},0,{Not specified},,,21,0,,,
LIT2005-1,LECA Automobile,2005,Miscellaneous,Miscellaneous,LEGO Inside Tour Exclusive,Other,{Not specified},0,LEGO exclusive,,,25,0,,0,
LLCA24-1,Las Vegas Skyline Pyramid ,2005,Promotional,Miscellaneous,LEGOLAND,Other,None (loose parts),0,LEGOLAND exclusive,103,,15,0,,0,
LLCA25-1,Las Vegas Skyline Eiffel Tower ,2005,Promotional,Miscellaneous,LEGOLAND,Other,None (loose parts),0,LEGOLAND exclusive,151,,14,0,,0,
LMG006-1,Dog,2005,Promotional,Miscellaneous,Miscellaneous,Other,None (loose parts),0,Promotional,13,,16,0,,0,
LMG007-1,Snake,2005,Promotional,Miscellaneous,Miscellaneous,Other,None (loose parts),0,Promotional,9,,17,0,,0,
LMG008-1,Whale,2005,Promotional,Miscellaneous,Miscellaneous,Other,None (loose parts),0,Promotional,10,,17,0,,0,
LMG010-1,Santa,2005,Promotional,Miscellaneous,Miscellaneous,Other,None (loose parts),0,Promotional,13,,19,0,,0,
P1735-1,Rascus & Jayko Pen,2005,Gear,Miscellaneous,Pens,Gear,{Not specified},0,{Not specified},,,13,0,,,
P3110-1,Harry Potter Pen,2005,Gear,Miscellaneous,Pens,Gear,{Not specified},0,{Not specified},,,51,0,,,
P3503-1,Bionicle Carabiner Pen,2005,Gear,Miscellaneous,Pens,Gear,{Not specified},0,{Not specified},,,19,0,,,
P3509-1,Santa Carabiner Pen,2005,Gear,Miscellaneous,Pens,Gear,{Not specified},0,{Not specified},,,21,0,,,
P3702-1,Darth Vader Carabiner Pen,2005,Gear,Miscellaneous,Pens,Gear,{Not specified},0,{Not specified},,,34,0,,,
PC384-1,LEGO Star Wars: The Video Game,2005,Gear,Miscellaneous,Video Games/PC,Gear,Box,0,Retail,,,733,4,,,
PROMOSW002-1,Anakin Skywalker (International Toy Fair 2005 Exclusive Figure),2005,Star Wars,Licensed,Promotional,Other,None (loose parts),0,Promotional,,,38,0,,,
PROMOSW003-1,Luminara Unduli (International Toy Fair 2005 Exclusive Figure),2005,Star Wars,Licensed,Promotional,Other,None (loose parts),0,Promotional,,,34,0,,,
PS2380-1,LEGO Star Wars: The Video Game,2005,Gear,Miscellaneous,Video Games/PS2,Gear,{Not specified},0,{Not specified},,,779,4.6,,,
SW117PROMO-1,Darth Vader (Nürnberg Toy Fair 2005 Exclusive Figure),2005,Star Wars,Licensed,Promotional,Other,Polybag,0,Promotional,2,1,137,0,,0,
TF05-1,Toy Fair 2005 Star Wars V.I.P. Gala Set,2005,Star Wars,Licensed,Promotional,Other,Box,0,Promotional,53,3,51,0,,0,
XB382-1,LEGO Star Wars: The Video Game,2005,Gear,Miscellaneous,Video Games/Xbox,Gear,{Not specified},0,{Not specified},,,260,0,,,
2159-1,9V Train Track Starter Collection,2006,Trains,Modern day,9V,Normal,Box,0,LEGO exclusive,24,,302,0,29.99,0,
2598-1,Large Red Building Plate,2006,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},1,,180,0,14.99,0,
2928-1,City In-Flight 2006,2006,City,Modern day,Airport,Normal,Box,2,Promotional (Airline),141,2,635,0,,0,
2928-2,City in-Flight 2016 (ANA version),2006,City,Modern day,Airport,Normal,{Not specified},0,Promotional (Airline),134,2,22,0,,0,
3191-1,Anniversary Bucket,2006,Duplo,Pre-school,,Normal,Bucket,0,Retail - limited,103,,27,0,,0,
3191-2,"Yellow Half-Tub, Special Edition",2006,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},103,,19,0,,0,
3192-1,Cool Friends Clips & Pad,2006,Clikits,Girls,,Normal,{Not specified},0,{Not specified},,,,0,,,
3298-1,Lift and Load Sumsy,2006,Duplo,Pre-school,Bob the Builder,Normal,{Not specified},0,{Not specified},12,1,133,0,,0,
3299-1,Scrambler and Dizzy at Bob's Workshop,2006,Duplo,Pre-school,Bob the Builder,Normal,{Not specified},1,{Not specified},50,3,128,0,19.99,0,
3300-1,Harold the Helicopter,2006,Duplo,Pre-school,Thomas the Tank Engine,Normal,Box,0,Retail,7,1,234,0,,1,123.66
3301-1,Cranky-Loading Crane,2006,Duplo,Pre-school,Thomas the Tank Engine,Normal,Box,1,Retail,34,2,274,0,,0,
3568-1,Soccer Target Practice,2006,Sports,Modern day,Football,Normal,Box,1,Retail,26,2,276,0,,0,
3569-1,Grand Soccer Stadium,2006,Sports,Modern day,Football,Normal,Box,2,Retail,386,14,699,3.7,,0,
3570-1,Street Soccer,2006,Sports,Modern day,Football,Normal,Box,2,Retail,199,4,321,0,,0,
3825-1,Krusty Krab,2006,SpongeBob SquarePants,Licensed,,Normal,Box,2,Retail,295,3,3033,4.1,19.99,1,218
3826-1,Build-A-Bob,2006,SpongeBob SquarePants,Licensed,,Normal,Box,2,Retail,445,,1592,3.5,29.99,1,93.75
3827-1,Adventures in Bikini Bottom,2006,SpongeBob SquarePants,Licensed,,Normal,Box,2,Retail,579,3,2021,4.2,39.99,1,249.99
3828-1,Air Temple,2006,Avatar The Last Airbender,Licensed,,Normal,Box,2,Retail,400,4,783,4.4,,0,
3829-1,Fire Nation Ship,2006,Avatar The Last Airbender,Licensed,,Normal,Box,2,Retail,722,5,596,4.3,,1,350
4085-3,Duplo Bucket,2006,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},75,1,48,0,,0,
4105-3,Imagine and Build,2006,Make and Create,Basic,,Normal,{Not specified},0,{Not specified},487,1,224,0,,0,
4415-1,Auto Pod,2006,Creator,Model making,3 in 1,Normal,Plastic canister,1,Retail,56,,1435,3.5,3.49,4,11
4416-1,Robo Pod,2006,Creator,Model making,3 in 1,Normal,Plastic canister,1,Retail,65,,1726,3.9,3.49,15,12
4417-1,Aero Pod,2006,Creator,Model making,3 in 1,Normal,Plastic canister,1,Retail,60,,1452,3.5,,5,12
4418-1,Dino Pod,2006,Creator,Model making,3 in 1,Normal,Plastic canister,1,Retail,55,,1646,3.7,,2,11.9449
4496-3,Fun With Building Tub,2006,Make and Create,Basic,,Normal,{Not specified},0,{Not specified},805,2,192,0,,0,
4891-1,Highway Haulers,2006,Creator,Model making,6 in 1,Normal,Box,1,Retail,209,,2104,3.8,9.99,0,
4892-1,Prehistoric Power,2006,Creator,Model making,8 in 1,Normal,Box,3,Retail,380,,1503,4.2,19.99,1,112.5
4893-1,Revvin' Riders,2006,Creator,Model making,8 in 1,Normal,Box,3,Retail,360,,988,3.5,,0,
4894-1,Mythical Creatures,2006,Creator,Model making,8 in 1,Normal,Box,3,Retail,588,,1632,4.2,29.99,0,
4895-1,Motion Power,2006,Creator,Model making,3 in 1,Normal,Box,3,Retail,611,,937,0,49.99,0,
4896-1,Roaring Roadsters,2006,Creator,Model making,3 in 1,Normal,Box,4,Retail,931,,1551,4.1,60,1,50
4947-1,Yellow Sports Car,2006,Racers,Racing,Tiny Turbos,Normal,Polybag,1,Unknown,28,,,0,,0,
4948-1,Red Racer,2006,Racers,Racing,Tiny Turbos,Normal,Polybag,1,Promotional,22,,316,0,,0,
4949-1,Blue Buggy,2006,Racers,Racing,Tiny Turbos,Normal,Polybag,0,Unknown,24,,89,0,,0,
4960-1,Giant Zoo,2006,Duplo,Pre-school,LEGO Ville,Normal,{Not specified},1,{Not specified},126,5,231,0,69.99,0,
4961-1,Fun Zoo,2006,Duplo,Pre-school,LEGO Ville,Normal,{Not specified},0,{Not specified},30,,205,0,15.99,0,
4962-1,Baby Zoo,2006,Duplo,Pre-school,LEGO Ville,Normal,{Not specified},0,{Not specified},18,1,1463,0,9.99,1,66.752
4963-1,Police Patrol,2006,Duplo,Pre-school,LEGO Ville,Normal,{Not specified},0,{Not specified},8,1,616,0,,0,
4964-1,Highway Help,2006,Duplo,Pre-school,LEGO Ville,Normal,{Not specified},0,{Not specified},26,2,180,0,19.99,0,
4965-1,Police Action,2006,Duplo,Pre-school,LEGO Ville,Normal,{Not specified},1,{Not specified},65,4,105,0,,0,
4966-1,Doll's House,2006,Duplo,Pre-school,LEGO Ville,Normal,{Not specified},0,{Not specified},95,4,127,0,69.99,0,
4967-1,Fire Helicopter,2006,Duplo,Pre-school,LEGO Ville,Normal,{Not specified},0,{Not specified},14,2,184,0,15.99,0,
4968-1,Friendly Zoo,2006,Duplo,Pre-school,LEGO Ville,Normal,{Not specified},1,{Not specified},84,2,135,0,49.99,0,
